Field,Mean,Std,Log
anode_mass_flow_rate_kg_s,4.9914667333209525e-6,2.3156858905992487e-6,false
discharge_voltage_v,399.1819904964051,231.29898929563717,false
magnetic_field_scale,1.0043395666774597,0.5746378893258866,false
cathode_coupling_voltage_v,25.060379548724846,28.83389123328094,false
neutral_velocity_m_s,302.0316152199274,195.90315253659597,false
wall_loss_scale,1.0280393960612537,0.938886040487599,false
