Field,Mean,Std,Log
anode_mass_flow_rate_kg_s,4.9927367320697925e-6,2.3070770425012964e-6,false
discharge_voltage_v,399.12441514909256,230.8181898981057,false
magnetic_field_scale,1.003071985558497,0.5747156552208477,false
cathode_coupling_voltage_v,24.96033748199889,28.853496419966177,false
neutral_velocity_m_s,302.1153381709555,195.94579936032042,false
wall_loss_scale,1.0290803820182988,0.9405471928010984,false
