z (m)
0.0
0.0006299212598425197
0.0012598425196850393
0.001889763779527559
0.0025196850393700786
0.0031496062992125984
0.003779527559055118
0.004409448818897638
0.005039370078740157
0.005669291338582677
0.006299212598425197
0.006929133858267717
0.007559055118110236
0.008188976377952756
0.008818897637795276
0.009448818897637795
0.010078740157480314
0.010708661417322836
0.011338582677165355
0.011968503937007876
0.012598425196850394
0.013228346456692915
0.013858267716535434
0.014488188976377953
0.015118110236220473
0.015748031496062992
0.016377952755905513
0.017007874015748034
0.01763779527559055
0.018267716535433073
0.01889763779527559
0.01952755905511811
0.02015748031496063
0.02078740157480315
0.02141732283464567
0.02204724409448819
0.02267716535433071
0.023307086614173227
0.023937007874015752
0.02456692913385827
0.025196850393700787
0.025826771653543305
0.02645669291338583
0.027086614173228347
0.027716535433070868
0.028346456692913385
0.028976377952755906
0.029606299212598428
0.030236220472440945
0.030866141732283463
0.031496062992125984
0.032125984251968505
0.032755905511811026
0.03338582677165354
0.03401574803149607
0.03464566929133858
0.0352755905511811
0.035905511811023624
0.036535433070866145
0.03716535433070866
0.03779527559055118
0.0384251968503937
0.03905511811023622
0.039685039370078744
0.04031496062992126
0.04094488188976378
0.0415748031496063
0.042204724409448814
0.04283464566929134
0.04346456692913386
0.04409448818897638
0.0447244094488189
0.04535433070866142
0.045984251968503934
0.046614173228346455
0.047244094488188976
0.047874015748031504
0.04850393700787402
0.04913385826771654
0.04976377952755906
0.050393700787401574
0.051023622047244095
0.05165354330708661
0.05228346456692913
0.05291338582677166
0.05354330708661418
0.054173228346456694
0.054803149606299215
0.055433070866141736
0.05606299212598425
0.05669291338582677
0.057322834645669285
0.05795275590551181
0.058582677165354334
0.059212598425196855
0.05984251968503937
0.06047244094488189
0.06110236220472441
0.061732283464566926
0.06236220472440945
0.06299212598425197
0.0636220472440945
0.06425196850393701
0.06488188976377952
0.06551181102362205
0.06614173228346457
0.06677165354330708
0.06740157480314961
0.06803149606299214
0.06866141732283465
0.06929133858267716
0.06992125984251969
0.0705511811023622
0.07118110236220472
0.07181102362204725
0.07244094488188976
0.07307086614173229
0.0737007874015748
0.07433070866141732
0.07496062992125985
0.07559055118110236
0.07622047244094488
0.0768503937007874
0.07748031496062992
0.07811023622047245
0.07874015748031496
0.07937007874015749
0.08
